season,temp,atemp,windspeed,Month,count
3,30.34,33.335,16.9979,7,15
3,29.52,33.335,27.9993,7,5
3,29.52,33.335,19.9995,7,12
3,29.52,33.335,0.0,7,40
3,28.7,32.575,7.0015,7,136
3,30.34,33.335,7.0015,7,398
3,31.16,34.85,12.998,7,568
3,31.98,34.85,16.9979,7,295
3,32.8,36.365,16.9979,7,174
3,34.44,36.365,19.9995,7,201
3,34.44,36.365,12.998,7,257
3,35.26,37.88,15.0013,7,236
3,35.26,37.88,15.0013,7,230
3,34.44,37.12,12.998,7,234
3,34.44,37.12,19.0012,7,365
3,34.44,36.365,8.9981,7,747
3,34.44,36.365,11.0014,7,730
3,31.98,34.85,8.9981,7,581
3,31.98,34.85,8.9981,7,395
3,31.16,34.09,8.9981,7,258
3,30.34,33.335,11.0014,7,188
3,30.34,33.335,7.0015,7,102
3,29.52,33.335,0.0,7,53
3,29.52,33.335,0.0,7,14
3,29.52,33.335,0.0,7,10
3,28.7,32.575,8.9981,7,2
3,27.88,31.82,7.0015,7,6
3,28.7,32.575,0.0,7,35
3,28.7,32.575,8.9981,7,154
3,30.34,34.09,0.0,7,483
3,30.34,34.09,6.0032,7,646
3,32.8,37.12,11.0014,7,272
3,33.62,37.12,15.0013,7,209
3,35.26,37.88,12.998,7,217
3,36.08,37.88,12.998,7,272
3,36.9,38.635,8.9981,7,283
3,36.9,38.635,12.998,7,310
3,36.9,38.635,0.0,7,401
3,36.9,38.635,12.998,7,527
3,35.26,37.12,11.0014,7,722
3,35.26,37.12,0.0,7,627
3,34.44,37.12,8.9981,7,497
3,31.16,34.85,32.9975,7,376
3,28.7,32.575,19.0012,7,196
3,27.88,31.82,12.998,7,177
3,27.06,30.305,0.0,7,171
3,27.88,31.82,6.0032,7,159
3,27.88,31.82,0.0,7,123
3,27.06,30.305,8.9981,7,93
3,27.88,31.82,12.998,7,32
3,27.88,31.82,16.9979,7,16
3,27.06,31.06,0.0,7,19
3,27.06,31.06,0.0,7,32
3,27.88,31.82,0.0,7,72
3,28.7,32.575,7.0015,7,153
3,31.16,34.85,0.0,7,293
3,32.8,36.365,0.0,7,447
3,33.62,37.88,8.9981,7,485
3,35.26,39.395,15.0013,7,494
3,36.9,40.91,0.0,7,499
3,36.9,40.91,11.0014,7,547
3,37.72,42.425,19.9995,7,454
3,37.72,42.425,16.9979,7,389
3,37.72,42.425,19.9995,7,414
3,36.9,42.425,12.998,7,430
3,35.26,40.15,15.0013,7,432
3,35.26,40.15,15.0013,7,551
3,34.44,40.15,8.9981,7,584
3,33.62,39.395,15.0013,7,502
3,31.98,34.85,6.0032,7,183
3,30.34,33.335,7.0015,7,88
3,30.34,33.335,19.0012,7,30
3,30.34,33.335,0.0,7,18
3,29.52,33.335,12.998,7,7
3,29.52,33.335,0.0,7,7
3,29.52,34.09,0.0,7,29
3,29.52,33.335,0.0,7,133
3,31.16,34.85,0.0,7,343
3,32.8,37.12,8.9981,7,550
3,34.44,39.395,19.9995,7,293
3,35.26,39.395,23.9994,7,186
3,36.9,40.91,19.9995,7,244
3,36.9,40.91,23.9994,7,276
3,37.72,41.665,15.0013,7,310
3,37.72,41.665,22.0028,7,241
3,37.72,41.665,23.9994,7,254
3,37.72,41.665,16.9979,7,433
3,37.72,42.425,11.0014,7,689
3,36.9,41.665,22.0028,7,607
3,36.08,40.15,16.9979,7,503
3,35.26,39.395,15.0013,7,321
3,34.44,38.635,12.998,7,323
3,33.62,40.15,8.9981,7,225
3,32.8,37.88,11.0014,7,131
3,31.98,37.12,8.9981,7,102
3,31.98,36.365,15.0013,7,29
3,31.16,35.605,8.9981,7,17
3,30.34,34.85,12.998,7,7
3,30.34,34.85,15.0013,7,6
3,30.34,34.85,12.998,7,35
3,30.34,34.85,12.998,7,131
3,31.98,34.85,8.9981,7,353
3,32.8,35.605,11.0014,7,585
3,33.62,36.365,8.9981,7,304
3,35.26,37.12,0.0,7,210
3,34.44,36.365,6.0032,7,233
3,36.08,37.88,7.0015,7,331
3,36.9,39.395,7.0015,7,293
3,36.9,40.15,11.0014,7,275
3,37.72,40.91,12.998,7,285
3,37.72,40.91,7.0015,7,369
3,37.72,40.91,0.0,7,576
3,36.9,40.15,16.9979,7,560
3,36.08,39.395,15.0013,7,418
3,35.26,38.635,7.0015,7,336
3,33.62,38.635,8.9981,7,300
3,32.8,37.88,12.998,7,288
3,32.8,39.395,7.0015,7,164
3,31.98,37.88,8.9981,7,150
3,31.16,36.365,11.0014,7,71
3,31.16,37.12,11.0014,7,58
3,30.34,35.605,8.9981,7,31
3,30.34,35.605,11.0014,7,16
3,30.34,35.605,12.998,7,14
3,30.34,35.605,7.0015,7,31
3,31.98,37.88,7.0015,7,71
3,33.62,41.665,12.998,7,152
3,34.44,41.665,11.0014,7,256
3,37.72,43.18,15.0013,7,325
3,38.54,43.94,12.998,7,367
3,39.36,43.18,23.9994,7,342
3,39.36,43.18,16.9979,7,360
3,39.36,43.18,8.9981,7,308
3,39.36,42.425,0.0,7,306
3,41.0,43.18,11.0014,7,294
3,39.36,42.425,8.9981,7,279
3,38.54,41.665,6.0032,7,277
3,37.72,41.665,8.9981,7,287
3,36.9,40.91,11.0014,7,276
3,36.08,39.395,12.998,7,201
3,34.44,41.665,12.998,7,220
3,34.44,40.91,11.0014,7,148
3,33.62,39.395,8.9981,7,147
3,33.62,39.395,7.0015,7,124
3,33.62,38.635,7.0015,7,70
3,32.8,38.635,7.0015,7,35
3,31.98,37.88,7.0015,7,13
3,31.98,37.12,0.0,7,6
3,31.98,38.635,8.9981,7,21
3,32.8,40.15,0.0,7,52
3,34.44,40.15,8.9981,7,130
3,35.26,40.91,7.0015,7,242
3,36.9,43.18,0.0,7,319
3,37.72,44.695,19.9995,7,389
3,37.72,44.695,12.998,7,376
3,38.54,43.94,16.9979,7,337
3,39.36,45.455,11.0014,7,312
3,37.72,44.695,19.0012,7,298
3,32.8,40.15,15.0013,7,291
3,31.98,37.12,0.0,7,270
3,31.98,37.12,7.0015,7,253
3,31.98,37.12,11.0014,7,250
3,31.16,36.365,6.0032,7,285
3,31.16,36.365,8.9981,7,207
3,30.34,34.85,6.0032,7,122
3,27.88,31.82,6.0032,7,123
3,27.88,31.82,6.0032,7,39
3,28.7,33.335,7.0015,7,18
3,28.7,33.335,12.998,7,5
3,28.7,33.335,12.998,7,5
3,27.06,29.545,26.0027,7,2
3,27.06,30.305,15.0013,7,28
3,26.24,28.79,16.9979,7,92
3,27.06,30.305,15.0013,7,230
3,27.06,30.305,11.0014,7,455
3,27.06,30.305,11.0014,7,363
3,27.06,30.305,12.998,7,175
3,29.52,34.09,8.9981,7,216
3,30.34,34.09,8.9981,7,266
3,31.16,34.85,16.9979,7,255
3,30.34,34.09,16.9979,7,242
3,31.16,34.09,15.0013,7,280
3,31.98,34.85,19.0012,7,413
3,31.98,34.85,11.0014,7,849
3,31.16,34.09,8.9981,7,872
3,30.34,34.09,11.0014,7,631
3,30.34,34.09,7.0015,7,447
3,30.34,34.09,6.0032,7,331
3,29.52,33.335,7.0015,7,224
3,28.7,32.575,7.0015,7,131
3,28.7,32.575,6.0032,7,69
3,28.7,33.335,8.9981,7,15
3,28.7,33.335,8.9981,7,16
3,27.88,31.82,0.0,7,3
3,27.88,31.82,8.9981,7,4
3,27.06,30.305,8.9981,7,42
3,27.88,31.82,7.0015,7,187
3,28.7,33.335,7.0015,7,520
3,29.52,34.85,8.9981,7,649
3,30.34,34.85,8.9981,7,331
3,31.16,35.605,12.998,7,190
3,32.8,36.365,12.998,7,249
3,32.8,35.605,8.9981,7,272
3,33.62,36.365,12.998,7,280
3,33.62,36.365,11.0014,7,242
3,32.8,35.605,15.0013,7,265
3,32.8,36.365,15.0013,7,435
3,31.98,35.605,12.998,7,872
3,28.7,33.335,15.0013,7,819
3,28.7,33.335,15.0013,7,414
3,26.24,28.79,15.0013,7,84
3,26.24,28.79,7.0015,7,90
3,26.24,28.79,8.9981,7,139
3,26.24,28.79,7.0015,7,103
3,27.06,30.305,8.9981,7,44
3,26.24,28.79,0.0,7,14
3,26.24,28.79,0.0,7,5
3,26.24,28.79,8.9981,7,5
3,26.24,28.79,8.9981,7,7
3,26.24,28.79,0.0,7,41
3,26.24,28.79,8.9981,7,185
3,27.06,30.305,7.0015,7,497
3,27.88,31.82,11.0014,7,674
3,28.7,33.335,8.9981,7,328
3,29.52,34.09,8.9981,7,195
3,31.16,35.605,8.9981,7,229
3,31.98,34.85,0.0,7,292
3,32.8,35.605,11.0014,7,273
3,32.8,35.605,15.0013,7,241
3,32.8,35.605,16.9979,7,276
3,32.8,35.605,12.998,7,411
3,32.8,34.85,15.0013,7,830
3,31.98,34.09,16.9979,7,814
3,30.34,33.335,15.0013,7,633
3,30.34,33.335,11.0014,7,483
3,29.52,33.335,15.0013,7,391
3,29.52,33.335,16.9979,7,244
3,28.7,32.575,16.9979,7,152
3,27.88,31.82,0.0,7,56
3,27.06,31.06,0.0,7,21
3,27.06,31.06,6.0032,7,9
3,26.24,30.305,7.0015,7,10
3,26.24,30.305,7.0015,7,5
3,25.42,29.545,7.0015,7,44
3,26.24,30.305,6.0032,7,178
3,26.24,30.305,8.9981,7,512
3,27.88,31.82,8.9981,7,702
3,29.52,33.335,7.0015,7,327
3,30.34,33.335,11.0014,7,214
3,31.16,34.09,7.0015,7,215
3,31.98,34.09,8.9981,7,292
3,32.8,34.85,15.0013,7,277
3,31.98,34.09,15.0013,7,209
3,32.8,35.605,12.998,7,271
3,32.8,35.605,12.998,7,439
3,31.16,34.09,15.0013,7,795
3,31.16,34.09,8.9981,7,825
3,30.34,33.335,15.0013,7,629
3,30.34,33.335,15.0013,7,514
3,29.52,33.335,15.0013,7,373
3,29.52,33.335,11.0014,7,318
3,28.7,32.575,15.0013,7,211
3,28.7,32.575,11.0014,7,95
3,27.88,31.82,7.0015,7,59
3,27.06,31.06,6.0032,7,17
3,27.88,31.82,0.0,7,9
3,27.06,31.06,0.0,7,11
3,27.06,31.82,6.0032,7,34
3,28.7,32.575,0.0,7,127
3,28.7,32.575,0.0,7,380
3,28.7,32.575,0.0,7,713
3,29.52,33.335,0.0,7,414
3,30.34,33.335,0.0,7,268
3,31.16,34.09,8.9981,7,288
3,31.16,34.09,7.0015,7,379
3,32.8,35.605,8.9981,7,374
3,32.8,35.605,0.0,7,369
3,32.8,35.605,7.0015,7,353
3,32.8,35.605,15.0013,7,492
3,32.8,35.605,11.0014,7,835
3,31.98,34.85,12.998,7,631
3,30.34,33.335,11.0014,7,488
3,30.34,33.335,8.9981,7,389
3,29.52,33.335,0.0,7,299
3,30.34,33.335,0.0,7,263
3,29.52,32.575,8.9981,7,212
3,29.52,33.335,6.0032,7,191
3,28.7,32.575,7.0015,7,118
3,28.7,32.575,7.0015,7,101
3,28.7,32.575,7.0015,7,40
3,27.06,31.06,7.0015,7,9
3,26.24,30.305,7.0015,7,5
3,26.24,29.545,6.0032,7,35
3,26.24,29.545,19.0012,7,48
3,25.42,29.545,19.0012,7,151
3,27.06,31.06,12.998,7,282
3,29.52,34.09,6.0032,7,401
3,29.52,34.09,7.0015,7,439
3,30.34,34.85,6.0032,7,499
3,31.16,35.605,6.0032,7,591
3,32.8,37.88,7.0015,7,632
3,32.8,37.88,11.0014,7,560
3,29.52,34.85,23.9994,7,566
3,28.7,33.335,11.0014,7,458
3,29.52,34.85,8.9981,7,351
3,29.52,35.605,6.0032,7,431
3,29.52,35.605,6.0032,7,356
3,28.7,33.335,15.0013,7,269
3,28.7,33.335,12.998,7,225
3,27.88,31.82,6.0032,7,211
3,27.88,31.82,11.0014,7,187
3,27.88,31.82,8.9981,7,168
3,27.88,31.82,11.0014,7,115
3,27.88,31.82,11.0014,7,57
3,27.88,31.82,7.0015,7,19
3,27.88,31.82,8.9981,7,9
3,27.88,31.82,8.9981,7,15
3,28.7,33.335,6.0032,7,47
3,28.7,33.335,8.9981,7,133
3,29.52,34.85,0.0,7,221
3,31.16,36.365,8.9981,7,382
3,33.62,38.635,11.0014,7,451
3,34.44,38.635,7.0015,7,489
3,35.26,39.395,7.0015,7,480
3,36.9,40.91,16.9979,7,476
3,35.26,40.15,8.9981,7,489
3,35.26,39.395,15.0013,7,495
3,32.8,38.635,32.9975,7,436
3,29.52,34.85,23.9994,7,312
3,29.52,35.605,15.0013,7,312
3,29.52,34.85,16.9979,7,294
3,29.52,34.85,6.0032,7,223
3,29.52,34.85,7.0015,7,130
3,29.52,34.85,8.9981,7,91
3,29.52,34.85,7.0015,7,43
3,28.7,33.335,12.998,7,11
3,28.7,33.335,7.0015,7,15
3,27.88,31.82,6.0032,7,6
3,27.88,31.82,7.0015,7,12
3,27.06,30.305,7.0015,7,50
3,27.88,31.82,8.9981,7,140
3,29.52,34.09,6.0032,7,483
3,30.34,34.85,7.0015,7,667
3,31.16,35.605,11.0014,7,348
3,32.8,38.635,0.0,7,186
3,34.44,40.15,15.0013,7,182
3,34.44,39.395,8.9981,7,237
3,34.44,39.395,19.0012,7,239
3,36.08,40.91,7.0015,7,212
3,35.26,40.15,16.9979,7,237
3,31.16,36.365,39.0007,7,386
3,31.16,36.365,39.0007,7,755
3,34.44,40.15,0.0,7,794
3,32.8,39.395,8.9981,7,595
3,32.8,38.635,8.9981,7,454
3,31.16,36.365,8.9981,7,328
3,31.16,35.605,6.0032,7,284
3,30.34,35.605,6.0032,7,166
3,29.52,35.605,7.0015,7,53
3,30.34,34.85,0.0,7,25
3,29.52,34.09,6.0032,7,7
3,29.52,34.09,0.0,7,3
3,29.52,34.09,0.0,7,7
3,27.88,31.82,6.0032,7,38
3,29.52,34.09,7.0015,7,213
3,30.34,34.85,0.0,7,526
3,32.8,37.88,0.0,7,661
3,33.62,38.635,15.0013,7,320
3,34.44,39.395,12.998,7,159
3,35.26,40.15,0.0,7,206
3,36.9,40.91,0.0,7,254
3,37.72,40.91,12.998,7,221
3,38.54,41.665,16.9979,7,214
3,37.72,40.91,11.0014,7,244
3,37.72,40.91,11.0014,7,381
3,37.72,40.91,0.0,7,770
3,36.9,40.15,12.998,7,772
3,36.08,39.395,16.9979,7,547
3,35.26,37.88,11.0014,7,427
3,33.62,38.635,8.9981,7,333
3,32.8,37.88,15.0013,7,244
3,31.98,37.12,12.998,7,161
3,31.16,36.365,11.0014,7,53
3,31.16,36.365,7.0015,7,16
3,30.34,34.85,8.9981,7,8
3,30.34,34.85,8.9981,7,4
3,29.52,34.09,8.9981,7,6
3,29.52,34.09,11.0014,7,46
3,29.52,34.09,11.0014,7,162
3,30.34,34.85,11.0014,7,495
3,31.98,37.12,7.0015,7,679
3,33.62,39.395,0.0,7,297
3,36.9,42.425,12.998,7,138
3,36.9,42.425,0.0,7,183
3,37.72,43.18,8.9981,7,202
3,38.54,42.425,0.0,7,203
3,38.54,43.94,22.0028,7,170
3,37.72,42.425,23.9994,7,194
3,30.34,34.85,16.9979,7,224
3,30.34,34.85,16.9979,7,370
3,31.16,35.605,8.9981,7,643
3,31.16,35.605,7.0015,7,516
3,30.34,34.09,6.0032,7,366
3,31.16,35.605,0.0,7,319
3,31.16,35.605,6.0032,7,288
3,31.16,35.605,6.0032,7,131
3,30.34,34.85,6.0032,7,66
3,30.34,34.85,6.0032,7,25
3,29.52,34.09,12.998,7,7
3,29.52,34.09,7.0015,7,5
3,29.52,34.09,7.0015,7,8
3,29.52,34.09,7.0015,7,40
3,29.52,34.09,8.9981,7,152
3,30.34,34.09,19.0012,7,473
3,31.16,35.605,16.9979,7,657
3,31.16,35.605,19.0012,7,318
3,31.16,35.605,12.998,7,198
3,32.8,37.88,7.0015,7,216
3,34.44,39.395,19.0012,7,274
3,34.44,38.635,8.9981,7,254
3,35.26,39.395,6.0032,7,197
3,34.44,38.635,6.0032,7,292
3,34.44,38.635,6.0032,7,358
3,35.26,39.395,0.0,7,771
3,35.26,39.395,12.998,7,777
3,34.44,37.88,16.9979,7,533
3,33.62,38.635,11.0014,7,505
3,27.06,29.545,16.9979,7,332
3,27.06,29.545,16.9979,7,68
3,27.06,29.545,15.0013,7,65
3,27.88,31.82,11.0014,8,47
3,27.06,30.305,6.0032,8,33
3,26.24,28.79,7.0015,8,13
3,26.24,28.79,7.0015,8,7
3,26.24,29.545,8.9981,8,4
3,26.24,29.545,8.9981,8,49
3,26.24,29.545,8.9981,8,185
3,26.24,28.79,8.9981,8,487
3,27.06,30.305,12.998,8,681
3,27.88,31.82,6.0032,8,350
3,29.52,34.09,6.0032,8,236
3,31.16,35.605,6.0032,8,234
3,32.8,37.12,7.0015,8,284
3,32.8,37.12,11.0014,8,280
3,33.62,37.88,11.0014,8,263
3,33.62,37.88,11.0014,8,295
3,32.8,37.88,19.0012,8,479
3,32.8,37.12,11.0014,8,837
3,31.16,35.605,15.0013,8,891
3,30.34,34.85,16.9979,8,652
3,30.34,34.85,11.0014,8,513
3,29.52,34.09,8.9981,8,320
3,29.52,34.09,7.0015,8,288
3,28.7,33.335,0.0,8,152
3,28.7,33.335,0.0,8,63
3,27.88,31.82,7.0015,8,42
3,27.06,30.305,6.0032,8,11
3,27.06,30.305,0.0,8,6
3,27.06,30.305,0.0,8,9
3,27.06,29.545,8.9981,8,41
3,27.06,30.305,0.0,8,183
3,28.7,33.335,0.0,8,473
3,29.52,34.85,7.0015,8,739
3,31.16,36.365,7.0015,8,343
3,32.8,37.88,0.0,8,181
3,33.62,38.635,7.0015,8,226
3,34.44,37.88,8.9981,8,286
3,35.26,39.395,15.0013,8,310
3,35.26,39.395,8.9981,8,225
3,31.98,37.12,31.0009,8,270
3,33.62,37.88,12.998,8,406
3,33.62,38.635,16.9979,8,865
3,32.8,38.635,15.0013,8,767
3,32.8,39.395,11.0014,8,607
3,31.98,37.88,0.0,8,427
3,31.16,36.365,15.0013,8,342
3,30.34,34.85,12.998,8,262
3,29.52,34.09,16.9979,8,177
3,29.52,34.09,12.998,8,71
3,28.7,33.335,12.998,8,43
3,27.88,31.82,15.0013,8,14
3,27.88,31.82,15.0013,8,6
3,27.06,30.305,16.9979,8,12
3,27.06,30.305,11.0014,8,37
3,27.06,30.305,15.0013,8,163
3,28.7,33.335,7.0015,8,421
3,29.52,34.09,8.9981,8,668
3,30.34,34.85,7.0015,8,396
3,32.8,37.12,12.998,8,249
3,34.44,39.395,19.0012,8,263
3,35.26,40.91,19.9995,8,338
3,35.26,40.15,19.0012,8,345
3,35.26,39.395,16.9979,8,331
3,36.08,40.91,16.9979,8,380
3,35.26,39.395,15.0013,8,492
3,34.44,40.15,19.0012,8,741
3,33.62,40.15,16.9979,8,671
3,32.8,39.395,15.0013,8,469
3,31.98,37.88,15.0013,8,389
3,31.16,36.365,12.998,8,278
3,31.16,36.365,16.9979,8,202
3,30.34,35.605,8.9981,8,196
3,30.34,35.605,11.0014,8,161
3,29.52,35.605,12.998,8,122
3,29.52,35.605,8.9981,8,84
3,29.52,35.605,8.9981,8,30
3,29.52,34.85,12.998,8,13
3,28.7,33.335,15.0013,8,17
3,28.7,33.335,15.0013,8,49
3,29.52,34.85,11.0014,8,67
3,30.34,36.365,12.998,8,181
3,31.98,37.88,15.0013,8,278
3,33.62,38.635,12.998,8,396
3,35.26,40.15,16.9979,8,470
3,35.26,39.395,23.9994,8,547
3,36.08,40.91,19.9995,8,527
3,36.08,40.15,26.0027,8,472
3,36.08,40.91,27.9993,8,489
3,36.9,40.91,19.9995,8,450
3,36.08,39.395,19.9995,8,492
3,35.26,39.395,22.0028,8,490
3,33.62,38.635,23.9994,8,397
3,33.62,38.635,19.9995,8,312
3,32.8,38.635,16.9979,8,289
3,31.16,36.365,19.0012,8,269
3,31.16,36.365,19.9995,8,222
3,30.34,34.85,19.0012,8,153
3,30.34,34.85,16.9979,8,87
3,30.34,34.85,19.9995,8,73
3,29.52,34.85,16.9979,8,41
3,29.52,34.85,16.9979,8,14
3,29.52,34.85,16.9979,8,19
3,29.52,34.85,16.9979,8,19
3,30.34,35.605,19.9995,8,68
3,31.16,36.365,22.0028,8,108
3,32.8,38.635,23.9994,8,229
3,32.8,38.635,27.9993,8,364
3,33.62,39.395,27.9993,8,437
3,35.26,40.15,35.0008,8,491
3,36.08,40.91,31.0009,8,523
3,36.9,42.425,31.0009,8,526
3,36.9,40.91,35.0008,8,450
3,33.62,37.88,16.9979,8,421
3,33.62,37.88,16.9979,8,382
3,28.7,33.335,8.9981,8,229
3,28.7,33.335,15.0013,8,185
3,28.7,33.335,7.0015,8,193
3,29.52,34.85,7.0015,8,208
3,29.52,34.85,6.0032,8,157
3,29.52,34.85,11.0014,8,87
3,29.52,34.85,0.0,8,33
3,29.52,34.85,6.0032,8,11
3,29.52,34.85,8.9981,8,5
3,29.52,34.85,6.0032,8,5
3,29.52,34.85,8.9981,8,11
3,28.7,33.335,12.998,8,25
3,28.7,33.335,15.0013,8,141
3,29.52,34.09,12.998,8,407
3,28.7,33.335,0.0,8,605
3,28.7,33.335,11.0014,8,276
3,30.34,34.85,15.0013,8,213
3,31.16,36.365,8.9981,8,260
3,31.98,36.365,6.0032,8,285
3,32.8,37.12,15.0013,8,289
3,33.62,37.88,0.0,8,287
3,33.62,37.88,8.9981,8,274
3,34.44,37.88,7.0015,8,451
3,33.62,37.12,0.0,8,858
3,33.62,37.12,8.9981,8,843
3,31.98,37.12,12.998,8,640
3,31.16,36.365,11.0014,8,457
3,30.34,34.85,12.998,8,317
3,30.34,34.85,6.0032,8,207
3,29.52,34.85,12.998,8,113
3,28.7,33.335,12.998,8,47
3,28.7,33.335,8.9981,8,18
3,28.7,33.335,8.9981,8,13
3,28.7,33.335,0.0,8,6
3,27.88,31.82,8.9981,8,9
3,28.7,33.335,7.0015,8,36
3,28.7,33.335,12.998,8,179
3,28.7,33.335,8.9981,8,502
3,28.7,32.575,11.0014,8,705
3,28.7,33.335,8.9981,8,327
3,30.34,34.85,8.9981,8,250
3,31.16,36.365,6.0032,8,214
3,32.8,37.88,8.9981,8,283
3,32.8,37.12,12.998,8,253
3,33.62,37.88,0.0,8,261
3,32.8,37.12,0.0,8,306
3,31.16,36.365,19.0012,8,445
3,31.98,37.12,8.9981,8,868
3,31.16,35.605,11.0014,8,814
3,31.16,36.365,7.0015,8,610
3,30.34,34.85,8.9981,8,448
3,29.52,34.85,0.0,8,317
3,29.52,34.85,7.0015,8,224
3,29.52,34.85,0.0,8,138
3,28.7,33.335,0.0,8,58
3,29.52,34.85,0.0,8,23
3,28.7,33.335,0.0,8,6
3,28.7,33.335,0.0,8,7
3,28.7,33.335,0.0,8,7
3,27.88,31.82,11.0014,8,43
3,28.7,33.335,11.0014,8,173
3,28.7,33.335,11.0014,8,482
3,30.34,36.365,6.0032,8,737
3,31.16,36.365,0.0,8,341
3,32.8,37.12,8.9981,8,214
3,32.8,37.12,0.0,8,239
3,32.8,37.12,0.0,8,280
3,32.8,37.12,0.0,8,313
3,32.8,37.12,16.9979,8,236
3,34.44,37.88,12.998,8,278
3,32.8,37.12,19.0012,8,441
3,32.8,37.88,19.0012,8,858
3,31.98,36.365,11.0014,8,862
3,31.16,36.365,15.0013,8,686
3,30.34,34.85,12.998,8,500
3,30.34,34.85,7.0015,8,381
3,29.52,34.85,7.0015,8,233
3,29.52,34.09,8.9981,8,136
3,29.52,34.85,12.998,8,67
3,28.7,33.335,8.9981,8,28
3,28.7,33.335,6.0032,8,14
3,27.88,31.82,6.0032,8,6
3,27.88,31.82,8.9981,8,10
3,27.06,29.545,0.0,8,41
3,27.06,30.305,11.0014,8,167
3,28.7,33.335,11.0014,8,475
3,29.52,34.85,7.0015,8,698
3,31.16,36.365,11.0014,8,353
3,32.8,37.88,15.0013,8,205
3,34.44,37.88,0.0,8,260
3,34.44,37.88,7.0015,8,277
3,35.26,39.395,7.0015,8,281
3,36.08,38.635,15.0013,8,247
3,36.08,38.635,15.0013,8,267
3,35.26,38.635,16.9979,8,417
3,35.26,37.88,16.9979,8,810
3,33.62,37.88,16.9979,8,811
3,32.8,37.88,12.998,8,623
3,28.7,32.575,19.0012,8,478
3,28.7,32.575,11.0014,8,336
3,27.06,31.06,15.0013,8,259
3,27.06,31.06,0.0,8,156
3,28.7,32.575,6.0032,8,85
3,28.7,32.575,7.0015,8,41
3,28.7,33.335,11.0014,8,20
3,29.52,34.85,12.998,8,9
3,28.7,33.335,19.0012,8,7
3,28.7,33.335,19.0012,8,33
3,26.24,28.79,19.9995,8,44
3,26.24,28.79,7.0015,8,133
3,25.42,27.275,11.0014,8,119
3,26.24,28.79,0.0,8,220
3,27.06,29.545,7.0015,8,193
3,27.88,31.82,8.9981,8,251
3,30.34,34.85,23.9994,8,315
3,31.16,35.605,23.9994,8,290
3,31.16,35.605,23.9994,8,307
3,32.8,37.12,30.0026,8,324
3,31.98,36.365,19.9995,8,467
3,32.8,37.12,19.0012,8,730
3,31.16,35.605,19.9995,8,640
3,31.16,35.605,19.0012,8,492
3,30.34,34.85,19.9995,8,370
3,30.34,34.85,16.9979,8,286
3,29.52,34.85,19.0012,8,218
3,29.52,34.09,19.0012,8,192
3,28.7,32.575,19.0012,8,180
3,27.06,31.06,15.0013,8,116
3,26.24,29.545,12.998,8,85
3,25.42,28.79,11.0014,8,21
3,25.42,28.79,7.0015,8,10
3,25.42,28.03,7.0015,8,11
3,25.42,28.03,7.0015,8,23
3,26.24,28.79,6.0032,8,62
3,27.06,30.305,7.0015,8,162
3,27.88,31.82,12.998,8,271
3,29.52,34.09,6.0032,8,407
3,30.34,34.85,11.0014,8,499
3,31.16,35.605,15.0013,8,546
3,32.8,37.12,23.9994,8,569
3,32.8,37.12,19.9995,8,538
3,32.8,36.365,19.0012,8,562
3,32.8,36.365,19.9995,8,531
3,30.34,34.85,23.9994,8,512
3,28.7,33.335,19.9995,8,300
3,27.06,29.545,7.0015,8,275
3,27.06,29.545,27.9993,8,160
3,27.06,29.545,11.0014,8,128
3,27.06,29.545,11.0014,8,168
3,27.06,30.305,11.0014,8,163
3,26.24,30.305,8.9981,8,120
3,25.42,29.545,8.9981,8,113
3,26.24,30.305,8.9981,8,86
3,25.42,29.545,6.0032,8,48
3,26.24,30.305,6.0032,8,10
3,26.24,31.06,12.998,8,10
3,26.24,30.305,11.0014,8,16
3,26.24,30.305,8.9981,8,39
3,27.06,31.06,15.0013,8,119
3,28.7,32.575,15.0013,8,217
3,28.7,32.575,11.0014,8,328
3,30.34,33.335,11.0014,8,449
3,30.34,33.335,12.998,8,505
3,31.98,34.85,0.0,8,543
3,31.16,34.09,12.998,8,579
3,31.16,34.09,8.9981,8,577
3,31.16,34.09,7.0015,8,513
3,32.8,34.85,0.0,8,505
3,31.98,34.09,7.0015,8,491
3,30.34,32.575,8.9981,8,465
3,29.52,32.575,0.0,8,300
3,29.52,33.335,6.0032,8,220
3,28.7,32.575,8.9981,8,181
3,27.88,31.82,0.0,8,110
3,27.06,31.06,7.0015,8,47
3,27.06,31.06,6.0032,8,14
3,26.24,30.305,7.0015,8,9
3,26.24,30.305,0.0,8,6
3,26.24,30.305,7.0015,8,11
3,26.24,30.305,7.0015,8,36
3,25.42,29.545,6.0032,8,159
3,27.06,31.06,8.9981,8,436
3,29.52,33.335,6.0032,8,673
3,30.34,33.335,0.0,8,305
3,31.16,34.09,0.0,8,199
3,31.16,34.09,6.0032,8,245
3,31.98,34.85,12.998,8,276
3,31.98,34.85,11.0014,8,254
3,32.8,34.85,7.0015,8,248
3,33.62,36.365,15.0013,8,274
3,32.8,35.605,6.0032,8,464
3,32.8,35.605,11.0014,8,818
3,31.16,34.85,19.0012,8,812
3,30.34,34.09,11.0014,8,555
3,30.34,34.09,15.0013,8,432
3,29.52,34.09,12.998,8,290
3,29.52,34.09,22.0028,8,192
3,28.7,32.575,15.0013,8,128
3,28.7,33.335,15.0013,8,60
3,27.88,31.82,16.9979,8,27
3,27.88,31.82,12.998,8,11
